id_registro,fecha,estado_reporte,es_futuro_simulado,dia_semana,id_cuenta_google,nombre_cuenta_google,responsable_cuenta,codigo_pais,pais,region,moneda,id_alias,alias,producto,id_campana,nombre_campana,canal_anuncio,dispositivo,estrategia_puja,estado_campana,presupuesto_diario,impresiones,clics,ctr,cpc_medio,inversion,conversiones,tasa_conversion,cpa,arpu_esperado_7d,arpu_esperado_30d,ltr_esperado_365d,ingresos_esperados_7d,ingresos_esperados_30d,ingresos_ltr_esperados,roas_7d,roas_30d,roas_ltr,beneficio_esperado_30d,beneficio_esperado_ltr,ratio_rentabilidad_ltr,margen_beneficio_ltr,puntuacion_calidad,flag_calidad_datos,evento_sintetico
REC-001988,2026-06-07,historico,False,domingo,GADS-007,Basebone_Android_Apps,Apps,MX,México,LATAM,MXN,ALIAS-07-08,BB_MX_LRN_U_07_08,Formación,CMP-007-08,MX_LRN_UAC_GADS-007,UAC,movil,Maximizar valor de conversion,activa,400.0,58847,3420,0.05812,0.12,397.17,179,0.05234,2.22,0.59,1.63,4.49,106.3,291.05,803.82,0.2676,0.7328,2.0239,-106.12,406.65,1.0239,0.5059,8,ok,sin_evento
REC-002007,2026-06-07,historico,False,domingo,GADS-007,Basebone_Android_Apps,Apps,MX,México,LATAM,MXN,ALIAS-07-27,BB_MX_MOB_U_07_27,Contenido móvil,CMP-007-27,MX_MOB_UAC_GADS-007,UAC,movil,ROAS objetivo,activa,1600.0,34739,1847,0.05317,0.39,721.19,144,0.07796,5.01,0.51,1.67,4.65,73.54,240.27,669.57,0.102,0.3332,0.9284,-480.92,-51.62,-0.0716,-0.0771,8,ok,sin_evento
REC-002005,2026-06-07,historico,False,domingo,GADS-007,Basebone_Android_Apps,Apps,US,Estados Unidos,Norteamérica,USD,ALIAS-07-25,BB_US_FIT_U_07_25,Fitness,CMP-007-25,US_FIT_UAC_GADS-007,UAC,movil,Maximizar valor de conversion,activa,250.0,106418,5958,0.05599,0.04,242.29,494,0.08291,0.49,0.17,0.53,1.37,83.71,263.18,677.63,0.3455,1.0862,2.7968,20.89,435.34,1.7968,0.6424,10,ok,sin_evento
REC-002001,2026-06-07,historico,False,domingo,GADS-007,Basebone_Android_Apps,Apps,US,Estados Unidos,Norteamérica,USD,ALIAS-07-21,BB_US_GAM_PM_07_21,Juegos,CMP-007-21,US_GAM_PerformanceMax_GADS-007,Performance Max,movil,ROAS objetivo,activa,2200.0,69799,2785,0.03991,0.85,2362.2,235,0.08438,10.05,2.03,5.6,16.77,476.36,1316.94,3941.78,0.2017,0.5575,1.6687,-1045.26,1579.58,0.6687,0.4007,10,ok,sin_evento
REC-001987,2026-06-07,historico,False,domingo,GADS-007,Basebone_Android_Apps,Apps,US,Estados Unidos,Norteamérica,USD,ALIAS-07-07,BB_US_LIF_U_07_07,Estilo de vida,CMP-007-07,US_LIF_UAC_GADS-007,UAC,movil,tCPA,activa,600.0,110314,4894,0.04437,0.14,693.78,459,0.09379,1.51,0.5,1.55,3.93,228.38,710.44,1804.17,0.3292,1.024,2.6005,16.66,1110.39,1.6005,0.6155,10,ok,sin_evento
REC-002006,2026-06-07,historico,False,domingo,GADS-007,Basebone_Android_Apps,Apps,US,Estados Unidos,Norteamérica,USD,ALIAS-07-26,BB_US_LRN_PM_07_26,Formación,CMP-007-26,US_LRN_PerformanceMax_GADS-007,Performance Max,escritorio,ROAS objetivo,activa,1600.0,77973,4259,0.05463,0.38,1632.22,389,0.09134,4.2,1.05,3.32,9.82,407.73,1290.44,3819.38,0.2498,0.7906,2.34,-341.78,2187.16,1.34,0.5726,9,ok,sin_evento
REC-002009,2026-06-07,historico,False,domingo,GADS-007,Basebone_Android_Apps,Apps,US,Estados Unidos,Norteamérica,USD,ALIAS-07-29,BB_US_LRN_S_07_29,Formación,CMP-007-29,US_LRN_Search_GADS-007,Busqueda,escritorio,ROAS objetivo,activa,850.0,57093,3985,0.0698,0.23,931.29,242,0.06073,3.85,1.2,2.83,8.76,291.39,685.11,2119.74,0.3129,0.7357,2.2761,-246.18,1188.45,1.2761,0.5607,7,ok,sin_evento
REC-002000,2026-06-07,historico,False,domingo,GADS-007,Basebone_Android_Apps,Apps,US,Estados Unidos,Norteamérica,USD,ALIAS-07-20,BB_US_LRN_U_07_20,Formación,CMP-007-20,US_LRN_UAC_GADS-007,UAC,movil,tCPA,activa,3000.0,40109,1544,0.03851,1.1,1694.89,93,0.06023,18.22,2.26,7.39,21.43,210.56,687.36,1992.83,0.1242,0.4055,1.1758,-1007.53,297.94,0.1758,0.1495,9,ok,sin_evento
REC-002022,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-12,BB_DE_ENT_U_08_12,Entretenimiento,CMP-008-12,DE_ENT_UAC_GADS-008,UAC,tablet,ROAS objetivo,activa,3000.0,22723,935,0.04117,0.89,833.1,45,0.04813,18.51,1.77,4.2,13.33,79.52,188.98,599.91,0.0955,0.2268,0.7201,-644.12,-233.19,-0.2799,-0.3887,8,ok,sin_evento
REC-002029,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-19,BB_DE_ENT_Y_08_19,Entretenimiento,CMP-008-19,DE_ENT_YouTube_GADS-008,YouTube,escritorio,ROAS objetivo,activa,1200.0,57426,2206,0.03843,0.56,1227.94,111,0.05032,11.06,1.88,4.56,14.02,208.67,506.56,1555.85,0.1699,0.4125,1.267,-721.38,327.91,0.267,0.2108,8,ok,sin_evento
REC-002025,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-15,BB_DE_FIT_DG_08_15,Fitness,CMP-008-15,DE_FIT_DemandGen_GADS-008,Demand Gen,movil,tCPA,activa,600.0,70778,2676,0.03782,0.25,656.43,116,0.04335,5.66,1.38,3.58,10.35,160.44,415.86,1200.29,0.2444,0.6335,1.8285,-240.57,543.86,0.8285,0.4531,8,ok,sin_evento
REC-002030,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-20,BB_DE_FIT_Y_08_20,Fitness,CMP-008-20,DE_FIT_YouTube_GADS-008,YouTube,movil,Maximizar conversiones,activa,400.0,32881,1190,0.03621,0.38,452.77,55,0.04622,8.23,1.6,4.23,12.97,87.85,232.58,713.4,0.194,0.5137,1.5756,-220.19,260.63,0.5756,0.3653,9,ok,sin_evento
REC-002034,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-24,BB_DE_GAM_D_08_24,Juegos,CMP-008-24,DE_GAM_Discovery_GADS-008,Discovery,movil,Maximizar conversiones,activa,2200.0,21572,856,0.0397,0.84,716.41,34,0.03972,21.07,2.1,5.28,14.84,71.44,179.4,504.65,0.0997,0.2504,0.7044,-537.01,-211.76,-0.2956,-0.4196,6,ok,sin_evento
REC-002016,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-06,BB_DE_GAM_S_08_06,Juegos,CMP-008-06,DE_GAM_Search_GADS-008,Busqueda,movil,Maximizar conversiones,activa,1600.0,71424,4408,0.06173,0.42,1846.15,519,0.11774,3.56,1.02,2.83,7.85,530.29,1466.55,4076.41,0.2872,0.7944,2.2081,-379.6,2230.26,1.2081,0.5471,8,ok,sin_evento
REC-002020,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-10,BB_DE_GAM_S_08_10,Juegos,CMP-008-10,DE_GAM_Search_GADS-008,Busqueda,escritorio,tCPA,activa,2200.0,26399,2005,0.07598,1.01,2022.87,194,0.09676,10.43,1.71,5.38,14.19,332.41,1043.83,2751.91,0.1643,0.516,1.3604,-979.04,729.04,0.3604,0.2649,9,ok,sin_evento
REC-002037,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-27,BB_DE_GAM_S_08_27,Juegos,CMP-008-27,DE_GAM_Search_GADS-008,Busqueda,movil,Maximizar conversiones,activa,2200.0,40031,3228,0.08064,0.78,2501.9,337,0.1044,7.42,1.68,4.52,13.21,567.43,1522.78,4450.56,0.2268,0.6086,1.7789,-979.12,1948.66,0.7789,0.4378,8,ok,sin_evento
REC-002011,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-01,BB_DE_GAM_U_08_01,Juegos,CMP-008-01,DE_GAM_UAC_GADS-008,UAC,escritorio,Maximizar valor de conversion,activa,400.0,84914,3892,0.04584,0.11,416.21,263,0.06757,1.58,0.44,1.37,4.1,116.12,359.46,1078.07,0.279,0.8637,2.5902,-56.75,661.86,1.5902,0.6139,8,ok,sin_evento
REC-002021,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-11,BB_DE_LIF_D_08_11,Estilo de vida,CMP-008-11,DE_LIF_Discovery_GADS-008,Discovery,movil,Maximizar valor de conversion,activa,1200.0,60079,3061,0.05096,0.4,1220.19,162,0.05292,7.53,1.31,4.1,11.45,211.44,663.89,1855.52,0.1733,0.5441,1.5207,-556.3,635.33,0.5207,0.3424,7,ok,sin_evento
REC-002027,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-17,BB_DE_LIF_D_08_17,Estilo de vida,CMP-008-17,DE_LIF_Discovery_GADS-008,Discovery,movil,Maximizar conversiones,activa,1600.0,22373,970,0.04336,0.67,645.1,53,0.05464,12.17,1.86,4.51,12.99,98.55,238.92,688.24,0.1528,0.3704,1.0669,-406.18,43.14,0.0669,0.0627,8,ok,sin_evento
REC-002040,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-30,BB_DE_LIF_S_08_30,Estilo de vida,CMP-008-30,DE_LIF_Search_GADS-008,Busqueda,movil,tCPA,activa,3000.0,18825,1513,0.08038,0.99,1491.3,136,0.08989,10.97,1.3,4.62,11.78,177.26,628.29,1601.91,0.1189,0.4213,1.0742,-863.01,110.61,0.0742,0.069,7,ok,sin_evento
REC-002026,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-16,BB_DE_LRN_D_08_16,Formación,CMP-008-16,DE_LRN_Discovery_GADS-008,Discovery,escritorio,tCPA,activa,2200.0,60303,2855,0.04736,0.66,1886.7,160,0.05604,11.79,2.3,5.6,17.13,367.3,896.53,2741.32,0.1947,0.4752,1.453,-990.17,854.62,0.453,0.3118,7,ok,sin_evento
REC-002015,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-05,BB_DE_LRN_Y_08_05,Formación,CMP-008-05,DE_LRN_YouTube_GADS-008,YouTube,movil,Maximizar valor de conversion,activa,1600.0,96066,3637,0.03787,0.48,1760.3,96,0.0264,18.34,1.95,5.28,14.6,187.46,506.65,1401.67,0.1065,0.2878,0.7963,-1253.65,-358.63,-0.2037,-0.2559,7,ok,sin_evento
REC-002018,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,DE,Alemania,Europa,EUR,ALIAS-08-08,BB_DE_MOB_Y_08_08,Contenido móvil,CMP-008-08,DE_MOB_YouTube_GADS-008,YouTube,movil,Maximizar valor de conversion,activa,250.0,69292,2724,0.03932,0.09,245.51,107,0.03928,2.29,0.6,1.79,5.04,64.41,191.02,539.45,0.2624,0.7781,2.1973,-54.49,293.94,1.1973,0.5449,7,ok,sin_evento
REC-002035,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,NL,Países Bajos,Europa,EUR,ALIAS-08-25,BB_NL_ENT_Y_08_25,Entretenimiento,CMP-008-25,NL_ENT_YouTube_GADS-008,YouTube,tablet,Maximizar conversiones,activa,1600.0,45418,1808,0.03982,0.79,1432.56,72,0.03982,19.9,1.56,4.92,14.12,112.56,354.16,1016.66,0.0786,0.2472,0.7097,-1078.4,-415.9,-0.2903,-0.4091,9,ok,sin_evento
REC-002031,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,NL,Países Bajos,Europa,EUR,ALIAS-08-21,BB_NL_FIT_PM_08_21,Fitness,CMP-008-21,NL_FIT_PerformanceMax_GADS-008,Performance Max,escritorio,tCPA,activa,1600.0,20266,1227,0.06056,1.05,1289.58,94,0.07661,13.72,1.6,5.02,12.75,150.27,471.87,1198.95,0.1165,0.3659,0.9297,-817.71,-90.63,-0.0703,-0.0756,9,ok,sin_evento
REC-002013,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,NL,Países Bajos,Europa,EUR,ALIAS-08-03,BB_NL_FIT_Y_08_03,Fitness,CMP-008-03,NL_FIT_YouTube_GADS-008,YouTube,movil,Maximizar conversiones,activa,400.0,18701,554,0.02965,0.74,412.35,23,0.04152,17.93,1.57,5.08,13.57,36.07,116.93,312.12,0.0875,0.2836,0.7569,-295.42,-100.23,-0.2431,-0.3211,8,ok,sin_evento
REC-002033,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,NL,Países Bajos,Europa,EUR,ALIAS-08-23,BB_NL_GAM_D_08_23,Juegos,CMP-008-23,NL_GAM_Display_GADS-008,Display,movil,Maximizar valor de conversion,activa,1200.0,70168,1812,0.02584,0.55,1001.56,72,0.03974,13.91,1.83,5.07,14.35,132.03,365.38,1032.86,0.1318,0.3648,1.0313,-636.18,31.3,0.0313,0.0303,8,ok,sin_evento
REC-002039,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,NL,Países Bajos,Europa,EUR,ALIAS-08-29,BB_NL_LIF_D_08_29,Estilo de vida,CMP-008-29,NL_LIF_Display_GADS-008,Display,movil,Maximizar conversiones,activa,2200.0,17581,552,0.0314,0.57,315.45,11,0.01993,28.68,2.44,6.39,18.68,26.81,70.32,205.45,0.085,0.2229,0.6513,-245.13,-110.0,-0.3487,-0.5354,8,ok,sin_evento
REC-002014,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,NL,Países Bajos,Europa,EUR,ALIAS-08-04,BB_NL_LIF_S_08_04,Estilo de vida,CMP-008-04,NL_LIF_Search_GADS-008,Busqueda,movil,Maximizar valor de conversion,activa,1200.0,12872,877,0.06814,1.24,1086.97,91,0.10376,11.94,1.28,3.81,10.84,116.21,347.14,986.7,0.1069,0.3194,0.9078,-739.83,-100.27,-0.0922,-0.1016,8,ok,sin_evento
REC-002028,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-18,BB_SE_ENT_D_08_18,Entretenimiento,CMP-008-18,SE_ENT_Display_GADS-008,Display,escritorio,Maximizar conversiones,activa,250.0,51687,1595,0.03087,0.16,251.4,56,0.03511,4.49,1.22,3.04,8.9,68.27,170.45,498.67,0.2716,0.678,1.9836,-80.95,247.27,0.9836,0.4959,8,ok,sin_evento
REC-002017,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-07,BB_SE_ENT_U_08_07,Entretenimiento,CMP-008-07,SE_ENT_UAC_GADS-008,UAC,movil,tCPA,activa,3000.0,53515,2477,0.04629,0.86,2137.47,245,0.09891,8.72,1.84,5.02,13.25,451.01,1230.93,3246.95,0.211,0.5759,1.5191,-906.54,1109.48,0.5191,0.3417,7,ok,sin_evento
REC-002036,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-26,BB_SE_FIT_DG_08_26,Fitness,CMP-008-26,SE_FIT_DemandGen_GADS-008,Demand Gen,movil,Maximizar valor de conversion,activa,3000.0,13678,468,0.03428,0.87,407.52,35,0.07479,11.64,1.58,4.27,13.11,55.15,149.29,458.69,0.1353,0.3663,1.1256,-258.23,51.17,0.1256,0.1116,7,ok,sin_evento
REC-002038,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-28,BB_SE_FIT_D_08_28,Fitness,CMP-008-28,SE_FIT_Discovery_GADS-008,Discovery,movil,Maximizar valor de conversion,activa,600.0,19918,711,0.03574,0.79,564.25,27,0.03797,20.9,2.09,4.85,14.78,56.56,130.88,398.95,0.1002,0.232,0.707,-433.37,-165.3,-0.293,-0.4143,8,ok,sin_evento
REC-002024,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-14,BB_SE_FIT_PM_08_14,Fitness,CMP-008-14,SE_FIT_PerformanceMax_GADS-008,Performance Max,movil,Maximizar valor de conversion,activa,600.0,18979,960,0.05062,0.72,689.79,82,0.08542,8.41,1.57,5.12,13.24,128.88,419.95,1085.88,0.1868,0.6088,1.5742,-269.84,396.09,0.5742,0.3648,8,ok,sin_evento
REC-002032,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-22,BB_SE_GAM_S_08_22,Juegos,CMP-008-22,SE_GAM_Search_GADS-008,Busqueda,movil,Maximizar valor de conversion,activa,1200.0,9301,822,0.08845,1.3,1069.3,114,0.13869,9.38,2.02,5.08,15.06,230.32,579.63,1716.82,0.2154,0.5421,1.6056,-489.67,647.52,0.6056,0.3772,9,ok,sin_evento
REC-002019,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-09,BB_SE_LIF_D_08_09,Estilo de vida,CMP-008-09,SE_LIF_Display_GADS-008,Display,movil,ROAS objetivo,activa,1600.0,19630,430,0.02192,0.61,262.0,19,0.04419,13.79,1.6,3.83,11.04,30.4,72.86,209.74,0.116,0.2781,0.8005,-189.14,-52.26,-0.1995,-0.2492,8,ok,sin_evento
REC-002012,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-02,BB_SE_MOB_D_08_02,Contenido móvil,CMP-008-02,SE_MOB_Display_GADS-008,Display,movil,Maximizar valor de conversion,activa,600.0,49564,1245,0.02512,0.5,617.72,40,0.03213,15.44,1.39,3.74,10.85,55.5,149.68,434.02,0.0898,0.2423,0.7026,-468.04,-183.7,-0.2974,-0.4233,7,ok,sin_evento
REC-002023,2026-06-07,historico,False,domingo,GADS-008,Basebone_DACH_Subscriptions,DACH,SE,Suecia,Europa,SEK,ALIAS-08-13,BB_SE_MOB_S_08_13,Contenido móvil,CMP-008-13,SE_MOB_Search_GADS-008,Busqueda,escritorio,Maximizar conversiones,activa,1200.0,28088,2317,0.0825,0.53,1225.63,227,0.09797,5.4,1.12,2.85,8.71,254.28,646.28,1976.71,0.2075,0.5273,1.6128,-579.35,751.08,0.6128,0.38,8,ok,sin_evento
REC-002065,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-25,BB_ES_ENT_U_09_25,Entretenimiento,CMP-009-25,ES_ENT_UAC_GADS-009,UAC,escritorio,ROAS objetivo,activa,850.0,77093,4481,0.05813,0.19,832.89,318,0.07097,2.62,0.79,2.17,5.7,250.18,690.56,1813.75,0.3004,0.8291,2.1777,-142.33,980.86,1.1777,0.5408,8,ok,sin_evento
REC-002049,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-09,BB_ES_FIT_DG_09_09,Fitness,CMP-009-09,ES_FIT_DemandGen_GADS-009,Demand Gen,movil,Maximizar valor de conversion,activa,3000.0,32693,1347,0.04122,0.62,829.85,119,0.08834,6.97,1.23,3.8,10.92,146.93,451.62,1299.53,0.1771,0.5442,1.566,-378.23,469.68,0.566,0.3614,9,ok,sin_evento
REC-002042,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-02,BB_ES_FIT_PM_09_02,Fitness,CMP-009-02,ES_FIT_PerformanceMax_GADS-009,Performance Max,movil,Maximizar valor de conversion,activa,400.0,62752,3479,0.05544,0.13,440.53,248,0.07128,1.78,0.62,1.55,4.27,152.78,384.59,1059.61,0.3468,0.873,2.4053,-55.94,619.08,1.4053,0.5843,9,ok,sin_evento
REC-002060,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-20,BB_ES_FIT_PM_09_20,Fitness,CMP-009-20,ES_FIT_PerformanceMax_GADS-009,Performance Max,movil,Maximizar conversiones,activa,3000.0,60014,3664,0.06107,0.78,2871.81,240,0.0655,11.97,1.57,4.61,11.69,377.44,1106.89,2806.0,0.1314,0.3854,0.9771,-1764.92,-65.81,-0.0229,-0.0235,9,ok,sin_evento
REC-002063,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-23,BB_ES_GAM_U_09_23,Juegos,CMP-009-23,ES_GAM_UAC_GADS-009,UAC,escritorio,ROAS objetivo,activa,600.0,62350,2889,0.04634,0.21,612.95,235,0.08134,2.61,0.63,2.29,5.81,148.66,537.04,1364.52,0.2425,0.8762,2.2262,-75.91,751.57,1.2262,0.5508,8,ok,sin_evento
REC-002057,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-17,BB_ES_GAM_Y_09_17,Juegos,CMP-009-17,ES_GAM_YouTube_GADS-009,YouTube,movil,ROAS objetivo,activa,3000.0,78204,2238,0.02862,0.65,1451.39,89,0.03977,16.31,1.61,4.41,11.51,143.28,392.87,1024.36,0.0987,0.2707,0.7058,-1058.52,-427.03,-0.2942,-0.4169,9,ok,sin_evento
REC-002064,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-24,BB_ES_GAM_Y_09_24,Juegos,CMP-009-24,ES_GAM_YouTube_GADS-009,YouTube,movil,Maximizar valor de conversion,activa,1600.0,76764,2498,0.03255,0.63,1561.44,101,0.04043,15.46,1.73,3.93,12.2,174.44,396.6,1232.0,0.1117,0.254,0.789,-1164.84,-329.44,-0.211,-0.2674,7,ok,sin_evento
REC-002054,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-14,BB_ES_LIF_DG_09_14,Estilo de vida,CMP-009-14,ES_LIF_DemandGen_GADS-009,Demand Gen,escritorio,Maximizar conversiones,activa,1200.0,52513,1807,0.03441,0.56,1004.78,120,0.06641,8.37,0.95,2.99,8.68,113.92,358.27,1041.46,0.1134,0.3566,1.0365,-646.51,36.68,0.0365,0.0352,8,ok,sin_evento
REC-002070,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-30,BB_ES_LIF_D_09_30,Estilo de vida,CMP-009-30,ES_LIF_Discovery_GADS-009,Discovery,movil,Maximizar conversiones,activa,400.0,39267,2005,0.05106,0.22,444.32,91,0.04539,4.88,0.98,2.54,7.93,89.12,231.12,721.58,0.2006,0.5202,1.624,-213.2,277.26,0.624,0.3842,7,ok,sin_evento
REC-002053,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-13,BB_ES_LRN_DG_09_13,Formación,CMP-009-13,ES_LRN_DemandGen_GADS-009,Demand Gen,movil,Maximizar conversiones,activa,1200.0,46648,1978,0.04241,0.61,1208.88,120,0.06067,10.07,1.72,4.78,12.3,206.31,573.72,1476.6,0.1707,0.4746,1.2215,-635.16,267.72,0.2215,0.1813,9,ok,sin_evento
REC-002066,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-26,BB_ES_LRN_D_09_26,Formación,CMP-009-26,ES_LRN_Discovery_GADS-009,Discovery,escritorio,ROAS objetivo,activa,250.0,36056,1620,0.04494,0.18,291.35,122,0.07531,2.39,0.67,1.78,5.46,82.13,217.33,665.54,0.2819,0.7459,2.2843,-74.02,374.19,1.2843,0.5622,9,ok,sin_evento
REC-002069,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-29,BB_ES_LRN_PM_09_29,Formación,CMP-009-29,ES_LRN_PerformanceMax_GADS-009,Performance Max,movil,tCPA,activa,1600.0,62341,3131,0.05024,0.53,1649.68,222,0.0709,7.43,1.36,4.2,11.58,302.23,931.89,2570.97,0.1832,0.5649,1.5585,-717.79,921.29,0.5585,0.3583,8,ok,sin_evento
REC-002056,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-16,BB_ES_LRN_U_09_16,Formación,CMP-009-16,ES_LRN_UAC_GADS-009,UAC,movil,ROAS objetivo,activa,600.0,43006,1942,0.04516,0.36,701.84,175,0.09011,4.01,1.15,2.96,8.19,201.47,518.63,1433.64,0.2871,0.739,2.0427,-183.21,731.8,1.0427,0.5104,9,ok,sin_evento
REC-002050,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-10,BB_ES_MOB_PM_09_10,Contenido móvil,CMP-009-10,ES_MOB_PerformanceMax_GADS-009,Performance Max,movil,Maximizar valor de conversion,activa,400.0,19051,976,0.05128,0.42,412.01,88,0.09016,4.68,0.76,2.24,7.06,66.85,196.79,621.58,0.1623,0.4776,1.5087,-215.22,209.57,0.5087,0.3372,8,ok,sin_evento
REC-002068,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-28,BB_ES_MOB_S_09_28,Contenido móvil,CMP-009-28,ES_MOB_Search_GADS-009,Busqueda,movil,Maximizar conversiones,activa,3000.0,30409,2068,0.06802,0.8,1654.75,334,0.16151,4.95,1.03,2.51,7.86,342.57,838.51,2624.84,0.207,0.5067,1.5862,-816.24,970.09,0.5862,0.3696,10,ok,sin_evento
REC-002058,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,ES,España,Europa,EUR,ALIAS-09-18,BB_ES_MOB_Y_09_18,Contenido móvil,CMP-009-18,ES_MOB_YouTube_GADS-009,YouTube,movil,Maximizar conversiones,activa,850.0,42561,1353,0.03181,0.57,774.38,56,0.04139,13.83,1.15,3.32,9.13,64.33,186.03,511.3,0.0831,0.2402,0.6603,-588.35,-263.08,-0.3397,-0.5145,8,ok,sin_evento
REC-002051,2026-06-07,historico,False,domingo,GADS-009,Basebone_Iberia,Iberia,IT,Italia,Europa,EUR,ALIAS-09-11,BB_IT_ENT_D_09_11,Entretenimiento,CMP-009-11,IT_ENT_Display_GADS-009,Display,escritorio,tCPA,activa,3000.0,99908,3034,0.03037,0.38,1152.88,96,0.03164,12.01,0.98,2.92,9.17,94.53,280.36,879.92,0.082,0.2432,0.7632,-872.52,-272.96,-0.2368,-0.3102,8,ok,sin_evento
